freq,intercept,coeff_M,slope_Vs30_low,slope_Vs30_mid,slope_Vs30_high,r_squared
5.7543993733715695,-2.3228010223952356,0.18390565828356242,1.518303967580573,1.558844447819131,0.39068947462948106,0.7330335949747979
5.88843655355589,-2.331265305637918,0.1826591798212329,1.5186524858196724,1.5611241521708998,0.39114035152047427,0.7325555100004967
6.025595860743578,-2.349352074296121,0.18146245004212277,1.5190022633810607,1.5634180041332681,0.3915918401278317,0.7320934810460369
6.165950018614822,-2.3534352912321674,0.18031321674687642,1.5193536395119005,1.56572799274818,0.39204425906103424,0.7316468220762702
6.309573444801933,-2.379509202795114,0.17920897673963881,1.5197065916134722,1.5680542956817047,0.3924976481034439,0.7312147938081184
6.456542290346556,-2.3908116609062326,0.17814642070167291,1.5200616084677252,1.5704002738732044,0.3929526297563948,0.7307962907860007
6.606934480075961,-2.3876586002464038,0.17712583301538676,1.5204180534332992,1.5727618076475975,0.3934083667655699,0.730391600570544
6.760829753919819,-2.4027405883447757,0.1761454106577726,1.5207759640552494,1.57513922241842,0.3938648897498197,0.7300001825563665
6.918309709189366,-2.434522834048047,0.17520190092261576,1.5211359780269496,1.5775368429669252,0.3943229898110719,0.7296208962773026
7.07945784384138,-2.461436928261488,0.17429608354821743,1.5214974145940456,1.579949980681068,0.39478170982052874,0.7292541852049902
7.2443596007499025,-2.4896464530158626,0.17342572507767232,1.5218604709668833,1.582380114672825,0.3952413092510081,0.7288993085205101
7.413102413009177,-2.5180099480519718,0.17258836855213852,1.522225474541951,1.5848296801233097,0.3957022244122053,0.7285554189596234
7.585775750291839,-2.5611697231159836,0.17178432331310614,1.5225916886525526,1.587293814907072,0.3961635047122593,0.7282227803468042
7.76247116628692,-2.603491056771775,0.1710089775875733,1.5229606587747917,1.58978301998183,0.3966270720308689,0.727899608630985
7.943282347242818,-2.617557640882697,0.1702642475454398,1.523330914135736,1.5922874823077136,0.39709105450529164,0.7275868215469463
8.128305161640995,-2.6325188135375646,0.16954848103900919,1.5237027447102536,1.594809074158413,0.3975557557206113,0.7272838391790705
8.317637711026709,-2.6575432829782892,0.16886052114991154,1.5240761951650594,1.5973480508084403,0.3980211814198701,0.7269902843755781
8.511380382023763,-2.672292971986165,0.16819837190979212,1.5244515261772738,1.5999065609782237,0.3984877052734325,0.7267054440665814
8.709635899560805,-2.6630721963308153,0.16756000365513155,1.5248293340608778,1.6024887850941252,0.3989560409966364,0.7264285467501977
8.912509381337454,-2.638233791108884,0.16694711896355208,1.52520798520228,1.6050836471506074,0.39942414147398353,0.7261604394925323
9.120108393559097,-2.647794595984424,0.16635694371854884,1.5255885244441583,1.6076983832012612,0.39989327962258114,0.7259000203483091
9.33254300796991,-2.676586947355517,0.16578806672281834,1.5259713203310952,1.6103355755431077,0.4003638694679892,0.7256467586655653
9.549925860214358,-2.7037001485716976,0.16524126026127706,1.5263554622643114,1.6129886551659727,0.4008346842566549,0.7254010729423593
9.772372209558108,-2.7320215798930088,0.1647142648725183,1.5267415929930475,1.6156625933446904,0.4013065870505112,0.7251620826043492
10.0,-2.7495100316863503,0.16420671583931495,1.5271293615816204,1.6183550574615657,0.4017791239735948,0.724929717197123
10.232929922807546,-2.788776289916196,0.16371713789210976,1.5275192827331745,1.62106972682133,0.4022528967610781,0.7247033936326617
10.471285480508996,-2.8263715550650463,0.16324487604235327,1.5279112932005834,1.6238062755083678,0.4027277996526541,0.7244828961314049
10.71519305237607,-2.8493095185999042,0.16278966307481585,1.528304995550842,1.6265620368506821,0.4032033256584316,0.7242681901245409
10.964781961431852,-2.883250117098752,0.16235126244289685,1.5287002021875313,1.629335296999252,0.4036791315919698,0.7240592302916593
11.220184543019627,-2.9051969282428782,0.16192803604535816,1.529097500600089,1.6321306788078649,0.40415597952960675,0.7238553537448917
11.481536214968829,-2.91512829850823,0.16151958295813434,1.5294966113659465,1.6349463994730256,0.40463352106509914,0.7236564578244833
11.748975549395292,-2.9298409875179603,0.16112486755122477,1.529897942232091,1.6377854496214246,0.40511221579303025,0.7234621220085888
12.02264434617413,-2.9516943833774754,0.16074402205847033,1.5303007329818152,1.6406425578069728,0.4055911308125103,0.7232724972867055
12.30268770812381,-2.9556310756244564,0.1603756152650187,1.530705882594204,1.6435242049450818,0.40607130666153063,0.7230869548444617
12.589254117941676,-2.982110479044508,0.1600199869817751,1.531112588548356,1.6464244171827767,0.40655169894966164,0.7229057299554764
12.882495516931336,-3.011038396676332,0.15967640525224902,1.5315209467837925,1.6493440935433112,0.40703242089585356,0.7227285472986497
13.182567385564074,-3.0625683435145414,0.15934383904345215,1.5319314355477862,1.6522870069311915,0.40751405036829674,0.7225549711925083
13.489628825916531,-3.1180388740723393,0.1590218759439238,1.5323439766502809,1.655252715828606,0.4079964647462378,0.7223848643808825
13.803842646028851,-3.1568379535589264,0.15870959206064872,1.5327591985635753,1.6582458707977907,0.4084803640052043,0.7222178120903249
14.12537544622754,-3.1986851364672453,0.15840750080924842,1.5331758237964692,1.6612573877162782,0.4089642298007085,0.7220541672532358
14.45439770745928,-3.2484798506846433,0.15811482611466018,1.5335944007202897,1.6642910752327542,0.40944863329346154,0.7218935818783425
14.791083881682072,-3.2795651170692697,0.15783112129755109,1.5340150399412484,1.6673476571213488,0.4099336441043004,0.7217358829274875
